high_season,min_diff,delay_15,period_day,TIPOVUELO
0,1,0,afternoon,I
0,23,1,afternoon,I
0,21,1,afternoon,I
0,13,0,afternoon,I
0,32,1,afternoon,I
0,16,1,afternoon,I
0,19,1,afternoon,I
0,9,0,afternoon,I
0,12,0,afternoon,I
0,6,0,afternoon,I
0,4,0,afternoon,I
0,3,0,afternoon,I
0,7,0,afternoon,I
0,22,1,afternoon,I
0,14,0,afternoon,I
0,-2,0,afternoon,I
0,-1,0,afternoon,I
0,58,1,afternoon,I
0,20,1,afternoon,I
0,4,0,afternoon,I
0,-1,0,afternoon,I
0,-3,0,afternoon,I
0,0,0,afternoon,I
0,4,0,afternoon,I
0,11,0,afternoon,I
0,15,0,afternoon,I
0,13,0,afternoon,I
0,-4,0,morning,I
0,12,0,morning,I
0,4,0,morning,I
0,26,1,morning,I
0,4,0,morning,I
0,8,0,morning,I
0,20,1,morning,I
0,5,0,morning,I
0,3,0,morning,I
0,2,0,morning,I
0,3,0,morning,I
0,-4,0,morning,I
0,0,0,morning,I
0,6,0,morning,I
0,11,0,morning,I
0,7,0,night,I
0,5,0,night,I
0,15,0,night,I
0,-3,0,night,I
0,-3,0,night,I
0,0,0,night,I
0,0,0,night,I
0,31,1,night,I
0,8,0,afternoon,I
0,-3,0,afternoon,I
0,2,0,afternoon,I
0,56,1,afternoon,I
0,4,0,afternoon,I
0,11,0,afternoon,I
0,-1,0,afternoon,I
0,2,0,afternoon,I
0,-1,0,afternoon,I
0,3,0,afternoon,I
0,6,0,afternoon,I
0,31,1,afternoon,I
0,0,0,afternoon,I
0,26,1,afternoon,I
0,1,0,afternoon,I
0,3,0,afternoon,I
0,-2,0,afternoon,I
0,-6,0,afternoon,I
0,1,0,afternoon,I
0,4,0,afternoon,I
0,3,0,afternoon,I
0,11,0,afternoon,I
0,2,0,afternoon,I
0,8,0,afternoon,I
0,11,0,afternoon,I
0,-6,0,afternoon,I
0,-2,0,afternoon,I
0,16,1,afternoon,I
0,2,0,afternoon,I
0,3,0,afternoon,I
0,0,0,afternoon,I
0,4,0,morning,I
0,-2,0,morning,I
0,-3,0,morning,I
0,17,1,morning,I
0,3,0,morning,I
0,9,0,morning,I
0,4,0,morning,I
0,-4,0,morning,I
0,3,0,morning,I
0,18,1,morning,I
0,3,0,morning,I
0,1,0,morning,I
0,1,0,morning,I
0,6,0,morning,I
0,0,0,morning,I
0,-1,0,morning,I
0,1,0,morning,I
0,-3,0,morning,I
0,6,0,morning,I
0,-2,0,morning,I
0,2,0,morning,I
0,-1,0,morning,I
0,-3,0,morning,I
0,-2,0,morning,I
0,-2,0,morning,I
0,-2,0,morning,I
0,-5,0,morning,I
0,0,0,morning,I
0,1,0,morning,I
0,-3,0,morning,I
0,1,0,morning,I
0,13,0,night,I
0,-3,0,night,I
0,-4,0,night,I
0,-5,0,night,I
0,37,1,night,I
0,1,0,night,I
0,1,0,night,I
0,54,1,night,I
0,5,0,night,I
0,24,1,night,I
0,-5,0,night,I
0,5,0,night,I
0,-3,0,night,I
0,-2,0,night,I
0,-2,0,night,I
0,27,1,night,I
0,-1,0,morning,N
0,-1,0,morning,N
0,-1,0,morning,N
0,4,0,morning,N
0,5,0,morning,N
0,2,0,morning,N
0,11,0,morning,N
0,5,0,morning,N
0,3,0,morning,N
0,-2,0,morning,N
0,-4,0,morning,N
0,1,0,morning,N
0,6,0,morning,N
0,-4,0,morning,N
0,4,0,morning,N
0,2,0,morning,N
0,8,0,morning,N
0,-4,0,morning,N
0,7,0,morning,N
0,9,0,morning,N
0,28,1,morning,N
0,6,0,morning,N
0,2,0,morning,N
0,-2,0,morning,N
0,-2,0,morning,N
0,1,0,morning,N
0,20,1,morning,N
0,0,0,morning,N
0,3,0,morning,N
0,-1,0,morning,N
0,7,0,morning,N
0,7,0,night,N
0,29,1,night,N
0,4,0,night,N
0,-2,0,night,N
0,-1,0,night,N
0,22,1,night,N
0,1,0,morning,N
0,4,0,morning,N
0,-1,0,morning,N
0,6,0,morning,N
0,14,0,morning,N
0,16,1,morning,N
0,0,0,morning,N
0,-1,0,morning,N
0,-3,0,morning,N
0,-1,0,morning,N
0,145,1,morning,N
0,1,0,morning,N
0,7,0,morning,N
0,-3,0,morning,N
0,-4,0,morning,N
0,6,0,morning,N
0,6,0,morning,N
0,15,0,afternoon,N
0,43,1,afternoon,N
0,4,0,night,N
0,17,1,night,N
0,2,0,night,N
0,-2,0,night,N
0,0,0,night,N
0,1,0,night,N
0,-6,0,night,N
0,1,0,night,N
0,-2,0,night,N
0,1,0,night,N
0,3,0,night,N
0,2,0,night,N
0,2,0,night,N
0,9,0,night,N
0,3,0,night,N
0,-1,0,night,N
0,-2,0,night,N
0,63,1,night,N
0,1,0,night,N
0,15,0,night,N
0,1,0,night,N
0,0,0,night,N
0,2,0,night,N
0,6,0,night,N
0,7,0,morning,N
0,2,0,morning,N
0,1,0,morning,N
0,0,0,morning,N
0,19,1,morning,N
0,2,0,morning,N
0,2,0,morning,N
0,17,1,morning,N
0,8,0,morning,N
0,5,0,morning,N
0,5,0,morning,N
0,6,0,morning,N
0,7,0,morning,N
0,85,1,morning,N
0,12,0,morning,N
0,1,0,morning,N
0,6,0,morning,N
0,2,0,morning,N
0,2,0,morning,N
0,3,0,morning,N
0,30,1,morning,N
0,0,0,morning,N
0,41,1,afternoon,N
0,5,0,afternoon,N
0,-3,0,afternoon,N
0,-4,0,afternoon,N
0,1,0,afternoon,N
0,21,1,afternoon,N
0,3,0,afternoon,N
0,10,0,afternoon,N
0,-3,0,afternoon,N
0,8,0,afternoon,N
0,8,0,afternoon,N
0,6,0,afternoon,N
0,5,0,afternoon,N
0,53,1,afternoon,N
0,-2,0,afternoon,N
0,14,0,afternoon,N
0,1,0,afternoon,N
0,-2,0,afternoon,N
0,-6,0,morning,N
0,1,0,morning,N
0,-4,0,morning,N
0,-5,0,morning,N
0,8,0,morning,N
0,4,0,morning,N
0,-6,0,morning,N
0,9,0,morning,N
0,-3,0,morning,N
0,-2,0,morning,N
0,0,0,morning,N
0,-3,0,morning,N
0,13,0,morning,N
0,-3,0,morning,N
0,26,1,morning,N
0,-2,0,morning,N
0,2,0,morning,N
0,2,0,morning,N
0,4,0,morning,N
0,5,0,morning,N
0,-3,0,morning,N
0,4,0,morning,N
0,5,0,morning,N
0,-2,0,morning,N
0,4,0,morning,N
0,11,0,morning,N
0,-1,0,morning,N
0,4,0,morning,N
0,-5,0,morning,N
0,2,0,morning,N
0,2,0,afternoon,N
0,-4,0,morning,N
0,5,0,morning,N
0,5,0,morning,N
0,0,0,afternoon,N
0,-1,0,morning,N
0,6,0,morning,N
0,-2,0,afternoon,N
0,23,1,morning,N
0,-9,0,morning,N
0,-4,0,morning,N
0,0,0,afternoon,N
0,0,0,morning,N
0,-2,0,morning,N
0,16,1,morning,N
0,13,0,morning,N
0,-3,0,morning,N
0,8,0,morning,N
0,1,0,morning,N
0,-1,0,morning,N
0,2,0,morning,N
0,7,0,morning,N
0,11,0,morning,N
0,3,0,morning,N
0,5,0,morning,N
0,4,0,morning,N
0,0,0,morning,N
0,-2,0,morning,N
0,1,0,morning,N
0,2,0,morning,N
0,0,0,morning,N
0,3,0,morning,N
0,1,0,morning,N
0,2,0,morning,N
0,3,0,morning,N
0,5,0,morning,N
0,-2,0,morning,N
0,-1,0,morning,N
0,1,0,morning,N
0,19,1,morning,N
0,1,0,morning,N
0,-2,0,morning,N
0,7,0,morning,N
0,-2,0,morning,N
0,-1,0,night,N
0,10,0,night,N
0,12,0,morning,N
0,-6,0,night,N
0,5,0,afternoon,N
0,14,0,morning,N
0,-1,0,afternoon,N
0,4,0,morning,N
0,10,0,afternoon,N
0,0,0,morning,N
0,2,0,afternoon,N
0,-1,0,morning,N
0,6,0,afternoon,N
0,4,0,afternoon,N
0,1,0,afternoon,N
0,6,0,afternoon,N
0,-4,0,afternoon,N
0,0,0,morning,N
0,-3,0,afternoon,N
0,0,0,afternoon,N
0,8,0,afternoon,N
0,3,0,morning,N
0,9,0,afternoon,N
0,8,0,morning,N
0,5,0,afternoon,N
0,2,0,afternoon,N
0,-4,0,afternoon,N
0,7,0,morning,N
0,-2,0,morning,N
0,1,0,afternoon,N
0,11,0,afternoon,N
0,-4,0,afternoon,N
0,24,1,morning,N
0,-6,0,afternoon,N
0,-4,0,afternoon,N
0,0,0,afternoon,N
0,0,0,afternoon,N
0,7,0,afternoon,N
0,1,0,afternoon,N
0,1,0,afternoon,N
0,2,0,afternoon,N
0,0,0,afternoon,N
0,-6,0,afternoon,N
0,-8,0,afternoon,N
0,6,0,afternoon,N
0,5,0,afternoon,N
0,8,0,afternoon,N
0,1,0,afternoon,N
0,0,0,afternoon,N
0,-2,0,afternoon,N
0,7,0,afternoon,N
0,14,0,afternoon,N
0,1,0,afternoon,N
0,-3,0,afternoon,N
0,-2,0,afternoon,N
0,75,1,afternoon,N
0,1,0,afternoon,N
0,22,1,afternoon,N
0,-3,0,afternoon,N
0,4,0,afternoon,N
0,6,0,afternoon,N
0,27,1,afternoon,N
0,0,0,afternoon,N
0,-3,0,afternoon,N
0,0,0,afternoon,N
0,-5,0,afternoon,N
0,2,0,afternoon,N
0,5,0,afternoon,N
0,-1,0,afternoon,N
0,1,0,afternoon,N
0,5,0,afternoon,N
0,3,0,afternoon,N
0,2,0,afternoon,N
0,-5,0,afternoon,N
0,-6,0,afternoon,N
0,2,0,afternoon,N
0,5,0,afternoon,N
0,6,0,afternoon,N
0,2,0,afternoon,N
0,7,0,afternoon,N
0,5,0,afternoon,N
0,-7,0,night,N
0,-3,0,night,N
0,48,1,night,N
0,-6,0,night,N
0,-3,0,night,N
0,6,0,night,N
0,1,0,night,N
0,-3,0,night,N
0,-9,0,night,N
0,2,0,night,N
0,0,0,night,N
0,-2,0,night,N
0,9,0,morning,N
0,-5,0,morning,N
0,-3,0,morning,N
0,3,0,morning,N
0,25,1,morning,N
0,11,0,morning,N
0,-2,0,morning,N
0,5,0,morning,N
0,-5,0,morning,N
0,2,0,morning,N
0,14,0,morning,N
0,-5,0,morning,N
0,-2,0,morning,N
0,12,0,morning,N
0,2,0,morning,N
0,-7,0,morning,N
0,97,1,morning,N
0,-4,0,afternoon,N
0,-1,0,morning,N
0,4,0,morning,N
0,-1,0,morning,N
0,-5,0,afternoon,N
0,0,0,morning,N
0,-2,0,morning,N
0,0,0,morning,N
0,2,0,afternoon,N
0,-1,0,morning,N
0,7,0,morning,N
0,5,0,morning,N
0,-10,0,afternoon,N
0,7,0,morning,N
0,0,0,morning,N
0,-2,0,afternoon,N
0,2,0,morning,N
0,-3,0,morning,N
0,-2,0,morning,N
0,6,0,morning,N
0,7,0,morning,N
0,2,0,morning,N
0,-3,0,morning,N
0,3,0,morning,N
0,26,1,morning,N
0,-2,0,morning,N
0,0,0,morning,N
0,-2,0,morning,N
0,2,0,morning,N
0,12,0,morning,N
0,4,0,morning,N
0,9,0,morning,N
0,1,0,morning,N
0,-1,0,morning,N
0,4,0,morning,N
0,0,0,morning,N
0,-1,0,morning,N
0,9,0,morning,N
0,-3,0,morning,N
0,-1,0,morning,N
0,3,0,morning,N
0,126,1,morning,N
0,38,1,morning,N
0,13,0,morning,N
0,1,0,morning,N
0,-3,0,morning,N
0,0,0,morning,N
0,3,0,afternoon,N
0,10,0,morning,N
0,5,0,morning,N
0,-6,0,morning,N
0,-1,0,morning,N
0,1,0,morning,N
0,-3,0,morning,N
0,0,0,morning,N
0,0,0,morning,N
0,21,1,morning,N
0,14,0,morning,N
0,3,0,morning,N
0,16,1,morning,N
0,3,0,morning,N
0,3,0,morning,N
0,-4,0,afternoon,N
0,-2,0,afternoon,N
0,3,0,afternoon,N
0,4,0,afternoon,N
0,0,0,afternoon,N
0,-1,0,afternoon,N
0,22,1,afternoon,N
0,4,0,afternoon,N
0,-7,0,afternoon,N
0,-2,0,afternoon,N
0,1,0,afternoon,N
0,18,1,afternoon,N
0,7,0,afternoon,N
0,0,0,afternoon,N
0,3,0,afternoon,N
0,122,1,afternoon,N
0,33,1,afternoon,N
0,38,1,afternoon,N
0,1,0,afternoon,N
0,3,0,afternoon,N
0,0,0,afternoon,N
0,18,1,afternoon,N
0,0,0,afternoon,N
0,36,1,afternoon,N
0,4,0,afternoon,N
0,3,0,afternoon,N
0,-3,0,afternoon,N
0,5,0,afternoon,N
0,28,1,afternoon,N
0,9,0,afternoon,N
0,8,0,afternoon,N
0,0,0,afternoon,N
0,4,0,afternoon,N
0,7,0,afternoon,N
0,1,0,afternoon,N
0,1,0,afternoon,N
0,9,0,afternoon,N
0,5,0,afternoon,N
0,-4,0,afternoon,N
0,0,0,afternoon,N
0,13,0,afternoon,N
0,1,0,afternoon,N
0,0,0,afternoon,N
0,57,1,afternoon,N
0,-3,0,afternoon,N
0,2,0,afternoon,N
0,2,0,afternoon,N
0,-2,0,afternoon,N
0,-5,0,afternoon,N
0,2,0,afternoon,N
0,1,0,night,N
0,6,0,afternoon,N
0,27,1,afternoon,N
0,5,0,afternoon,N
0,3,0,afternoon,N
0,0,0,afternoon,N
0,10,0,afternoon,N
0,17,1,afternoon,N
0,0,0,afternoon,N
0,-4,0,night,N
0,2,0,afternoon,N
0,-5,0,afternoon,N
0,1,0,afternoon,N
0,0,0,afternoon,N
0,-1,0,afternoon,N
0,-1,0,night,N
0,6,0,afternoon,N
0,1,0,afternoon,N
0,4,0,night,N
0,0,0,afternoon,N
0,8,0,afternoon,N
0,9,0,night,N
0,0,0,night,N
0,16,1,afternoon,N
0,-4,0,night,N
0,-1,0,night,N
0,2,0,afternoon,N
0,3,0,afternoon,N
0,-1,0,night,N
0,-1,0,night,N
0,10,0,afternoon,N
0,0,0,afternoon,N
0,3,0,night,N
0,13,0,night,N
0,7,0,afternoon,N
0,0,0,night,N
0,-2,0,night,N
0,2,0,night,N
0,1,0,morning,N
0,4,0,morning,N
0,1,0,morning,N
0,0,0,morning,N
0,-1,0,morning,N
0,12,0,morning,N
0,7,0,morning,N
0,2,0,morning,N
0,17,1,morning,N
0,1,0,morning,N
0,10,0,morning,N
0,-5,0,morning,N
0,0,0,morning,N
0,-2,0,morning,N
0,1,0,morning,N
0,-2,0,morning,N
0,6,0,morning,N
0,4,0,morning,N
0,12,0,morning,N
0,2,0,morning,N
0,-4,0,morning,N
0,2,0,morning,N
0,7,0,morning,N
0,4,0,morning,N
0,14,0,morning,N
0,17,1,morning,N
0,0,0,morning,N
0,24,1,morning,N
0,4,0,morning,N
0,3,0,morning,N
0,1,0,morning,N
0,-1,0,morning,N
0,5,0,morning,N
0,7,0,morning,N
0,8,0,morning,N
0,8,0,morning,N
0,1,0,morning,N
0,1,0,morning,N
0,5,0,morning,N
0,8,0,morning,N
0,8,0,morning,N
0,-2,0,morning,N
0,9,0,morning,N
0,5,0,morning,N
0,2,0,morning,N
0,-3,0,morning,N
0,15,0,morning,N
0,1,0,morning,N
0,-1,0,morning,N
0,-2,0,night,N
0,8,0,night,N
0,1,0,afternoon,N
0,45,1,night,N
0,-5,0,afternoon,N
0,9,0,night,N
0,2,0,afternoon,N
0,72,1,night,N
0,-2,0,afternoon,N
0,5,0,afternoon,N
0,3,0,morning,N
0,3,0,afternoon,N
0,1,0,afternoon,N
0,6,0,morning,N
0,0,0,morning,N
0,2,0,afternoon,N
0,2,0,morning,N
0,-3,0,afternoon,N
0,9,0,morning,N
0,1,0,morning,N
0,7,0,afternoon,N
0,11,0,afternoon,N
0,1,0,morning,N
0,-1,0,morning,N
0,16,1,afternoon,N
0,7,0,morning,N
0,5,0,afternoon,N
0,7,0,afternoon,N
0,2,0,afternoon,N
0,0,0,afternoon,N
0,-1,0,afternoon,N
0,1,0,morning,N
0,-1,0,afternoon,N
0,0,0,afternoon,N
0,31,1,afternoon,N
0,6,0,afternoon,N
0,12,0,afternoon,N
0,-2,0,afternoon,N
0,2,0,afternoon,N
0,2,0,afternoon,N
0,10,0,afternoon,N
0,0,0,night,N
0,6,0,morning,N
0,6,0,afternoon,N
0,5,0,afternoon,N
0,2,0,afternoon,N
0,1,0,night,N
0,1,0,morning,N
0,2,0,afternoon,N
0,0,0,afternoon,N
0,-2,0,afternoon,N
0,17,1,afternoon,N
0,13,0,afternoon,N
0,-1,0,afternoon,N
0,13,0,afternoon,N
0,2,0,afternoon,N
0,7,0,afternoon,N
0,3,0,afternoon,N
0,2,0,afternoon,N
0,0,0,afternoon,N
0,8,0,afternoon,N
0,-3,0,afternoon,N
0,15,0,afternoon,N
0,1,0,afternoon,N
0,-1,0,afternoon,N
0,2,0,afternoon,N
0,4,0,afternoon,N
0,8,0,afternoon,N
0,11,0,afternoon,N
0,-3,0,afternoon,N
0,29,1,afternoon,N
0,8,0,afternoon,N
0,3,0,afternoon,N
0,8,0,afternoon,N
0,1,0,afternoon,N
0,-1,0,night,N
0,6,0,night,N
0,5,0,night,N
0,2,0,afternoon,N
0,6,0,afternoon,N
0,3,0,afternoon,N
0,10,0,night,N
0,0,0,afternoon,N
0,0,0,afternoon,N
0,-5,0,afternoon,N
0,0,0,night,N
0,-1,0,night,N
0,14,0,night,N
0,-1,0,afternoon,N
0,6,0,afternoon,N
0,2,0,afternoon,N
0,2,0,night,N
0,2,0,night,N
0,20,1,night,N
0,19,1,afternoon,N
0,2,0,afternoon,N
0,2,0,night,N
0,6,0,night,N
0,11,0,morning,N
0,10,0,night,N
0,5,0,night,N
0,0,0,night,N
0,0,0,night,N
0,-2,0,night,N
0,13,0,night,N
0,9,0,night,N
0,0,0,night,N
0,2,0,morning,N
0,0,0,morning,N
0,38,1,morning,N
0,15,0,morning,N
0,3,0,morning,N
0,-1,0,morning,N
0,6,0,morning,N
0,17,1,morning,N
0,0,0,morning,N
0,-2,0,morning,N
0,6,0,morning,N
0,7,0,morning,N
0,13,0,night,N
0,27,1,night,N
0,3,0,night,N
0,11,0,night,N
0,-4,0,night,N
0,21,1,night,N
0,6,0,night,N
0,28,1,night,N
0,8,0,night,N
0,9,0,night,N
0,1,0,night,N
0,6,0,night,N
0,9,0,night,N
0,3,0,night,N
0,12,0,night,N
0,3,0,night,N
0,21,1,night,N
0,4,0,night,N
0,10,0,night,N
0,8,0,night,N
0,31,1,night,N
0,0,0,night,N
0,6,0,night,N
0,-3,0,night,N
0,3,0,morning,N
0,11,0,morning,N
0,22,1,morning,N
0,2,0,morning,N
0,5,0,morning,N
0,0,0,morning,N
0,0,0,morning,N
0,33,1,morning,N
0,19,1,morning,N
0,0,0,morning,N
0,115,1,morning,N
0,8,0,morning,N
0,3,0,morning,N
0,1,0,morning,N
0,1,0,morning,N
0,3,0,morning,N
0,0,0,morning,N
0,3,0,morning,N
0,6,0,morning,N
0,7,0,morning,N
0,0,0,morning,N
0,3,0,morning,N
0,1,0,morning,N
0,31,1,morning,N
0,4,0,morning,N
0,70,1,morning,N
0,5,0,morning,N
0,-1,0,morning,N
0,3,0,morning,N
0,2,0,morning,N
0,7,0,morning,N
0,8,0,morning,N
0,12,0,morning,N
0,-1,0,morning,N
0,1,0,morning,N
0,-1,0,morning,N
0,5,0,morning,N
0,9,0,morning,N
0,-4,0,morning,N
0,0,0,morning,N
0,-2,0,morning,N
0,3,0,morning,N
0,0,0,morning,N
0,12,0,morning,N
0,2,0,morning,N
0,-1,0,morning,N
0,15,0,morning,N
0,1,0,morning,N
0,0,0,morning,N
0,5,0,morning,N
0,-1,0,afternoon,N
0,7,0,morning,N
0,8,0,morning,N
0,-1,0,morning,N
0,-1,0,morning,N
0,12,0,morning,N
0,1,0,morning,N
0,-2,0,afternoon,N
0,4,0,morning,N
0,-9,0,morning,N
0,5,0,morning,N
0,9,0,morning,N
0,0,0,morning,N
0,37,1,afternoon,N
0,-3,0,morning,N
0,3,0,morning,N
0,13,0,morning,N
0,0,0,morning,N
0,10,0,morning,N
0,-1,0,afternoon,N
0,2,0,morning,N
0,0,0,morning,N
0,4,0,morning,N
0,-4,0,morning,N
0,0,0,morning,N
0,4,0,afternoon,N
0,-1,0,afternoon,N
0,-1,0,afternoon,N
0,3,0,afternoon,N
0,-2,0,afternoon,N
0,6,0,afternoon,N
0,1,0,afternoon,N
0,2,0,afternoon,N
0,-2,0,afternoon,N
0,0,0,afternoon,N
0,3,0,afternoon,N
0,0,0,afternoon,N
0,22,1,afternoon,N
0,7,0,afternoon,N
0,5,0,afternoon,N
0,3,0,afternoon,N
0,6,0,afternoon,N
0,4,0,afternoon,N
0,6,0,afternoon,N
0,0,0,afternoon,N
0,12,0,afternoon,N
0,-4,0,afternoon,N
0,3,0,afternoon,N
0,2,0,afternoon,N
0,10,0,afternoon,N
0,0,0,afternoon,N
0,3,0,afternoon,N
0,-3,0,afternoon,N
0,-1,0,afternoon,N
0,13,0,afternoon,N
0,-4,0,afternoon,N
0,1,0,afternoon,N
0,-1,0,afternoon,N
0,-2,0,afternoon,N
0,-2,0,afternoon,N
0,1,0,afternoon,N
0,-4,0,afternoon,N
0,0,0,afternoon,N
0,2,0,afternoon,N
0,6,0,afternoon,N
0,-8,0,afternoon,N
0,11,0,afternoon,N
0,15,0,afternoon,N
0,-1,0,afternoon,N
0,-1,0,afternoon,N
0,2,0,afternoon,N
0,0,0,afternoon,N
0,7,0,afternoon,N
0,2,0,afternoon,N
0,7,0,afternoon,N
0,0,0,afternoon,N
0,-4,0,afternoon,N
0,1,0,afternoon,N
0,2,0,afternoon,N
0,5,0,afternoon,N
0,-4,0,afternoon,N
0,-2,0,afternoon,N
0,-3,0,afternoon,N
0,4,0,afternoon,N
0,-4,0,afternoon,N
0,-2,0,afternoon,N
0,3,0,afternoon,N
0,0,0,afternoon,N
0,2,0,afternoon,N
0,-1,0,night,N
0,0,0,afternoon,N
0,18,1,afternoon,N
0,26,1,afternoon,N
0,15,0,afternoon,N
0,-2,0,afternoon,N
0,2,0,afternoon,N
0,-4,0,afternoon,N
0,-4,0,afternoon,N
0,3,0,afternoon,N
0,2,0,afternoon,N
0,9,0,afternoon,N
0,-3,0,night,N
0,1,0,afternoon,N
0,-2,0,afternoon,N
0,0,0,afternoon,N
0,-4,0,afternoon,N
0,9,0,afternoon,N
0,-2,0,night,N
0,-3,0,afternoon,N
0,17,1,afternoon,N
0,5,0,afternoon,N
0,1,0,afternoon,N
0,7,0,night,N
0,5,0,afternoon,N
0,-3,0,afternoon,N
0,-1,0,afternoon,N
0,0,0,afternoon,N
0,-1,0,afternoon,N
0,1,0,afternoon,N
0,-5,0,afternoon,N
0,3,0,night,N
0,3,0,afternoon,N
0,4,0,afternoon,N
0,9,0,night,N
0,-2,0,night,N
0,-1,0,afternoon,N
0,0,0,night,N
0,0,0,night,N
0,23,1,afternoon,N
0,8,0,night,N
0,1,0,night,N
0,3,0,afternoon,N
0,1,0,night,N
0,4,0,afternoon,N
0,1,0,night,N
0,2,0,night,N
0,9,0,night,N
0,4,0,night,N
0,7,0,night,N
0,4,0,night,N
0,-1,0,night,N
0,-1,0,night,N
0,31,1,night,N
0,1,0,night,N
0,6,0,night,N
0,2,0,night,N
0,0,0,night,N
0,6,0,night,N
0,-1,0,afternoon,N
0,4,0,night,N
0,-3,0,night,N
0,4,0,night,N
0,13,0,night,N
0,0,0,night,N
0,-1,0,night,N
0,-3,0,night,N
0,14,0,morning,N
0,5,0,morning,N
0,7,0,morning,N
0,4,0,morning,N
0,2,0,morning,N
0,1,0,morning,N
0,2,0,morning,N
0,1,0,morning,N
0,41,1,morning,N
0,2,0,morning,N
0,25,1,morning,N
0,0,0,morning,N
0,1,0,morning,N
0,1,0,morning,N
0,-3,0,morning,N
0,7,0,morning,N
0,9,0,morning,N
0,21,1,morning,N
0,14,0,morning,N
0,1,0,morning,N
0,4,0,morning,N
0,7,0,morning,N
0,5,0,morning,N
0,10,0,morning,N
0,7,0,morning,N
0,-1,0,morning,N
0,1,0,morning,N
0,9,0,morning,N
0,3,0,morning,N
0,-3,0,morning,N
0,2,0,morning,N
0,8,0,morning,N
0,2,0,afternoon,N
0,-3,0,morning,N
0,14,0,afternoon,N
0,12,0,morning,N
0,3,0,morning,N
0,5,0,morning,N
0,0,0,morning,N
0,1,0,morning,N
0,1,0,morning,N
0,5,0,morning,N
0,-3,0,morning,N
0,0,0,morning,N
0,15,0,afternoon,N
0,0,0,morning,N
0,0,0,morning,N
0,3,0,morning,N
0,0,0,morning,N
0,34,1,afternoon,N
0,1,0,morning,N
0,-1,0,morning,N
0,3,0,afternoon,N
0,3,0,afternoon,N
0,1,0,afternoon,N
0,5,0,afternoon,N
0,3,0,afternoon,N
0,1,0,afternoon,N
0,0,0,afternoon,N
0,5,0,afternoon,N
0,3,0,afternoon,N
0,4,0,afternoon,N
0,5,0,afternoon,N
0,1,0,afternoon,N
0,2,0,afternoon,N
0,1,0,afternoon,N
0,3,0,afternoon,N
0,1,0,afternoon,N
0,11,0,afternoon,N
0,-2,0,afternoon,N
0,-2,0,afternoon,N
0,-4,0,afternoon,N
0,5,0,afternoon,N
0,0,0,afternoon,N
0,6,0,afternoon,N
0,-3,0,afternoon,N
0,-10,0,afternoon,N
0,-2,0,afternoon,N
0,18,1,afternoon,N
0,-4,0,afternoon,N
0,8,0,afternoon,N
0,-3,0,afternoon,N
0,3,0,afternoon,N
0,25,1,afternoon,N
0,20,1,afternoon,N
0,19,1,afternoon,N
0,-3,0,afternoon,N
0,-3,0,afternoon,N
0,3,0,afternoon,N
0,13,0,afternoon,N
0,2,0,afternoon,N
0,4,0,afternoon,N
0,6,0,afternoon,N
0,5,0,afternoon,N
0,-6,0,afternoon,N
0,15,0,afternoon,N
0,2,0,afternoon,N
0,4,0,afternoon,N
0,33,1,afternoon,N
0,2,0,afternoon,N
0,11,0,afternoon,N
0,2,0,afternoon,N
0,-3,0,afternoon,N
0,4,0,afternoon,N
0,0,0,afternoon,N
0,13,0,afternoon,N
0,0,0,afternoon,N
0,0,0,afternoon,N
0,2,0,afternoon,N
0,-1,0,afternoon,N
0,-1,0,afternoon,N
0,-1,0,afternoon,N
0,-3,0,afternoon,N
0,0,0,afternoon,N
0,3,0,afternoon,N
0,8,0,afternoon,N
0,55,1,afternoon,N
0,7,0,afternoon,N
0,2,0,afternoon,N
0,-3,0,afternoon,N
0,19,1,afternoon,N
0,-3,0,afternoon,N
0,11,0,afternoon,N
0,-3,0,afternoon,N
0,1,0,afternoon,N
0,2,0,afternoon,N
0,14,0,afternoon,N
0,2,0,afternoon,N
0,7,0,afternoon,N
0,-2,0,afternoon,N
0,-4,0,afternoon,N
0,6,0,afternoon,N
0,9,0,afternoon,N
0,4,0,afternoon,N
0,18,1,afternoon,N
0,3,0,afternoon,N
0,8,0,afternoon,N
0,-4,0,afternoon,N
0,-3,0,afternoon,N
0,-1,0,afternoon,N
0,-3,0,afternoon,N
0,-3,0,afternoon,N
0,1,0,afternoon,N
0,5,0,afternoon,N
0,-4,0,afternoon,N
0,-2,0,afternoon,N
0,0,0,afternoon,N
0,2,0,afternoon,N
0,1,0,afternoon,N
0,39,1,afternoon,N
0,9,0,afternoon,N
0,15,0,afternoon,N
0,-4,0,afternoon,N
0,3,0,afternoon,N
0,-3,0,afternoon,N
0,7,0,afternoon,N
0,8,0,afternoon,N
0,12,0,afternoon,N
0,0,0,afternoon,N
0,2,0,afternoon,N
0,24,1,morning,N
0,15,0,morning,N
0,9,0,morning,N
0,2,0,morning,N
0,0,0,morning,N
0,4,0,morning,N
0,-1,0,morning,N
0,7,0,morning,N
0,11,0,morning,N
0,7,0,morning,N
0,-1,0,morning,N
0,-2,0,morning,N
0,7,0,morning,N
0,10,0,morning,N
0,1,0,morning,N
0,-1,0,morning,N
0,2,0,morning,N
0,3,0,morning,N
0,5,0,morning,N
0,7,0,morning,N
0,4,0,morning,N
0,0,0,morning,N
0,0,0,morning,N
0,1,0,morning,N
0,8,0,morning,N
0,12,0,morning,N
